Date,County,Date in Selected Range Filter,Month Name,Product Detail Selector,Month Year,Tooltip Date,Sales,Sales Detail
5/1/2020,Douglas,TRUE,May,Total,5/1/2020,May-20,10211.38,10211.38
5/1/2020,Grant,TRUE,May,Total,5/1/2020,May-20,370.15,370.15
5/1/2020,Harney,TRUE,May,Total,5/1/2020,May-20,281.17,281.17
5/1/2020,Hood River,TRUE,May,Total,5/1/2020,May-20,1913.86,1913.86
5/1/2020,Jackson,TRUE,May,Total,5/1/2020,May-20,134,134
5/1/2020,Jackson,TRUE,May,Total,5/1/2020,May-20,300.33,300.33
5/1/2020,Jackson,TRUE,May,Total,5/1/2020,May-20,30950.91,30950.91
5/1/2020,Jefferson,TRUE,May,Total,5/1/2020,May-20,2128.28,2128.28
5/1/2020,Josephine,TRUE,May,Total,5/1/2020,May-20,127.42,127.42
5/1/2020,Josephine,TRUE,May,Total,5/1/2020,May-20,17977.41,17977.41
5/1/2020,Klamath,TRUE,May,Total,5/1/2020,May-20,4294.04,4294.04
5/1/2020,Lake,TRUE,May,Total,5/1/2020,May-20,388.34,388.34
5/1/2020,Lane,TRUE,May,Total,5/1/2020,May-20,20.83,20.83
5/1/2020,Lane,TRUE,May,Total,5/1/2020,May-20,3155.42,3155.42
5/1/2020,Lane,TRUE,May,Total,5/1/2020,May-20,30861.56,30861.56
5/1/2020,Lincoln,TRUE,May,Total,5/1/2020,May-20,13377.03,13377.03
5/1/2020,Linn,TRUE,May,Total,5/1/2020,May-20,15089.91,15089.91
5/1/2020,Malheur,TRUE,May,Total,5/1/2020,May-20,4678.96,4678.96
5/1/2020,Marion,TRUE,May,Total,5/1/2020,May-20,37,37
5/1/2020,Marion,TRUE,May,Total,5/1/2020,May-20,445.5,445.5
5/1/2020,Marion,TRUE,May,Total,5/1/2020,May-20,25007.42,25007.42
5/1/2020,Multnomah,TRUE,May,Total,5/1/2020,May-20,160,160
5/1/2020,Multnomah,TRUE,May,Total,5/1/2020,May-20,1156.98,1156.98
5/1/2020,Multnomah,TRUE,May,Total,5/1/2020,May-20,2594.42,2594.42
5/1/2020,Multnomah,TRUE,May,Total,5/1/2020,May-20,77991.26,77991.26
5/1/2020,Polk,TRUE,May,Total,5/1/2020,May-20,4693.02,4693.02
5/1/2020,Tillamook,TRUE,May,Total,5/1/2020,May-20,39.59,39.59
5/1/2020,Tillamook,TRUE,May,Total,5/1/2020,May-20,5624.27,5624.27
5/1/2020,Umatilla,TRUE,May,Total,5/1/2020,May-20,3212.36,3212.36
5/1/2020,Union,TRUE,May,Total,5/1/2020,May-20,2855,2855
5/1/2020,Wallowa,TRUE,May,Total,5/1/2020,May-20,97.86,97.86
5/1/2020,Wasco,TRUE,May,Total,5/1/2020,May-20,508.87,508.87
5/1/2020,Washington,TRUE,May,Total,5/1/2020,May-20,24466.62,24466.62
5/1/2020,Yamhill,TRUE,May,Total,5/1/2020,May-20,932.77,932.77
5/1/2020,Yamhill,TRUE,May,Total,5/1/2020,May-20,4681.31,4681.31
6/1/2020,Baker,TRUE,June,Total,6/1/2020,Jun-20,1120.37,1120.37
6/1/2020,Benton,TRUE,June,Total,6/1/2020,Jun-20,2278.73,2278.73
6/1/2020,Clackamas,TRUE,June,Total,6/1/2020,Jun-20,12527.14,12527.14
6/1/2020,Clatsop,TRUE,June,Total,6/1/2020,Jun-20,2825.64,2825.64
6/1/2020,Columbia,TRUE,June,Total,6/1/2020,Jun-20,2597.94,2597.94
6/1/2020,Coos,TRUE,June,Total,6/1/2020,Jun-20,52.67,52.67
6/1/2020,Coos,TRUE,June,Total,6/1/2020,Jun-20,60,60
6/1/2020,Coos,TRUE,June,Total,6/1/2020,Jun-20,3666.29,3666.29
6/1/2020,Curry,TRUE,June,Total,6/1/2020,Jun-20,2068.79,2068.79
6/1/2020,Deschutes,TRUE,June,Total,6/1/2020,Jun-20,21179.02,21179.02
6/1/2020,Douglas,TRUE,June,Total,6/1/2020,Jun-20,7085.16,7085.16
6/1/2020,Grant,TRUE,June,Total,6/1/2020,Jun-20,181.8,181.8
6/1/2020,Harney,TRUE,June,Total,6/1/2020,Jun-20,866.75,866.75
6/1/2020,Hood River,TRUE,June,Total,6/1/2020,Jun-20,1488.02,1488.02
6/1/2020,Jackson,TRUE,June,Total,6/1/2020,Jun-20,424.96,424.96
6/1/2020,Jackson,TRUE,June,Total,6/1/2020,Jun-20,23646.88,23646.88
6/1/2020,Jefferson,TRUE,June,Total,6/1/2020,Jun-20,40.01,40.01
6/1/2020,Jefferson,TRUE,June,Total,6/1/2020,Jun-20,1626.87,1626.87
6/1/2020,Josephine,TRUE,June,Total,6/1/2020,Jun-20,117.92,117.92
6/1/2020,Josephine,TRUE,June,Total,6/1/2020,Jun-20,16840.53,16840.53
6/1/2020,Klamath,TRUE,June,Total,6/1/2020,Jun-20,3237.28,3237.28
6/1/2020,Lake,TRUE,June,Total,6/1/2020,Jun-20,157.08,157.08
6/1/2020,Lane,TRUE,June,Total,6/1/2020,Jun-20,74,74
6/1/2020,Lane,TRUE,June,Total,6/1/2020,Jun-20,3127.51,3127.51
6/1/2020,Lane,TRUE,June,Total,6/1/2020,Jun-20,25955.27,25955.27
6/1/2020,Lincoln,TRUE,June,Total,6/1/2020,Jun-20,146.96,146.96
6/1/2020,Lincoln,TRUE,June,Total,6/1/2020,Jun-20,11561.24,11561.24
6/1/2020,Linn,TRUE,June,Total,6/1/2020,Jun-20,9514.77,9514.77
6/1/2020,Malheur,TRUE,June,Total,6/1/2020,Jun-20,3520.13,3520.13
6/1/2020,Marion,TRUE,June,Total,6/1/2020,Jun-20,67.08,67.08
6/1/2020,Marion,TRUE,June,Total,6/1/2020,Jun-20,234.42,234.42
6/1/2020,Marion,TRUE,June,Total,6/1/2020,Jun-20,20589.79,20589.79
6/1/2020,Multnomah,TRUE,June,Total,6/1/2020,Jun-20,75,75
6/1/2020,Multnomah,TRUE,June,Total,6/1/2020,Jun-20,1856.92,1856.92
6/1/2020,Multnomah,TRUE,June,Total,6/1/2020,Jun-20,3142.93,3142.93
6/1/2020,Multnomah,TRUE,June,Total,6/1/2020,Jun-20,55506.93,55506.93
6/1/2020,Polk,TRUE,June,Total,6/1/2020,Jun-20,4682.91,4682.91
6/1/2020,Tillamook,TRUE,June,Total,6/1/2020,Jun-20,3015.7,3015.7
6/1/2020,Umatilla,TRUE,June,Total,6/1/2020,Jun-20,2167.57,2167.57
6/1/2020,Union,TRUE,June,Total,6/1/2020,Jun-20,220,220
6/1/2020,Wallowa,TRUE,June,Total,6/1/2020,Jun-20,163.44,163.44
6/1/2020,Wasco,TRUE,June,Total,6/1/2020,Jun-20,344.88,344.88
6/1/2020,Washington,TRUE,June,Total,6/1/2020,Jun-20,19097.02,19097.02
6/1/2020,Yamhill,TRUE,June,Total,6/1/2020,Jun-20,4416.19,4416.19
7/1/2020,Baker,TRUE,July,Total,7/1/2020,Jul-20,1507.91,1507.91
7/1/2020,Benton,TRUE,July,Total,7/1/2020,Jul-20,2363.98,2363.98
7/1/2020,Clackamas,TRUE,July,Total,7/1/2020,Jul-20,12081.53,12081.53
7/1/2020,Clatsop,TRUE,July,Total,7/1/2020,Jul-20,3226.45,3226.45
7/1/2020,Columbia,TRUE,July,Total,7/1/2020,Jul-20,4140.96,4140.96
7/1/2020,Coos,TRUE,July,Total,7/1/2020,Jul-20,6.24,6.24
7/1/2020,Coos,TRUE,July,Total,7/1/2020,Jul-20,6591.61,6591.61
7/1/2020,Curry,TRUE,July,Total,7/1/2020,Jul-20,1293.02,1293.02
7/1/2020,Deschutes,TRUE,July,Total,7/1/2020,Jul-20,201.65,201.65
7/1/2020,Deschutes,TRUE,July,Total,7/1/2020,Jul-20,21529.51,21529.51
7/1/2020,Douglas,TRUE,July,Total,7/1/2020,Jul-20,4358.61,4358.61
7/1/2020,Grant,TRUE,July,Total,7/1/2020,Jul-20,405.74,405.74
7/1/2020,Harney,TRUE,July,Total,7/1/2020,Jul-20,1016.69,1016.69
7/1/2020,Hood River,TRUE,July,Total,7/1/2020,Jul-20,13.33,13.33
7/1/2020,Hood River,TRUE,July,Total,7/1/2020,Jul-20,31.94,31.94
7/1/2020,Hood River,TRUE,July,Total,7/1/2020,Jul-20,970.14,970.14
7/1/2020,Jackson,TRUE,July,Total,7/1/2020,Jul-20,271.82,271.82
7/1/2020,Jackson,TRUE,July,Total,7/1/2020,Jul-20,20183.49,20183.49
7/1/2020,Jefferson,TRUE,July,Total,7/1/2020,Jul-20,40.85,40.85
7/1/2020,Jefferson,TRUE,July,Total,7/1/2020,Jul-20,2063.26,2063.26
7/1/2020,Josephine,TRUE,July,Total,7/1/2020,Jul-20,122.91,122.91
7/1/2020,Josephine,TRUE,July,Total,7/1/2020,Jul-20,20233.41,20233.41
7/1/2020,Klamath,TRUE,July,Total,7/1/2020,Jul-20,3743.18,3743.18
7/1/2020,Lake,TRUE,July,Total,7/1/2020,Jul-20,313.21,313.21
7/1/2020,Lane,TRUE,July,Total,7/1/2020,Jul-20,76.02,76.02
7/1/2020,Lane,TRUE,July,Total,7/1/2020,Jul-20,2413.47,2413.47
7/1/2020,Lane,TRUE,July,Total,7/1/2020,Jul-20,26185.74,26185.74
7/1/2020,Lincoln,TRUE,July,Total,7/1/2020,Jul-20,380.95,380.95
7/1/2020,Lincoln,TRUE,July,Total,7/1/2020,Jul-20,14482.63,14482.63
7/1/2020,Linn,TRUE,July,Total,7/1/2020,Jul-20,9062.02,9062.02
7/1/2020,Malheur,TRUE,July,Total,7/1/2020,Jul-20,2255.15,2255.15
7/1/2020,Marion,TRUE,July,Total,7/1/2020,Jul-20,135.26,135.26
7/1/2020,Marion,TRUE,July,Total,7/1/2020,Jul-20,136.08,136.08
7/1/2020,Marion,TRUE,July,Total,7/1/2020,Jul-20,20276.58,20276.58
7/1/2020,Multnomah,TRUE,July,Total,7/1/2020,Jul-20,1065.35,1065.35
7/1/2020,Multnomah,TRUE,July,Total,7/1/2020,Jul-20,4599.68,4599.68
7/1/2020,Multnomah,TRUE,July,Total,7/1/2020,Jul-20,54418.86,54418.86
7/1/2020,Polk,TRUE,July,Total,7/1/2020,Jul-20,4432.33,4432.33
7/1/2020,Tillamook,TRUE,July,Total,7/1/2020,Jul-20,4772.39,4772.39
7/1/2020,Umatilla,TRUE,July,Total,7/1/2020,Jul-20,2543.62,2543.62
7/1/2020,Union,TRUE,July,Total,7/1/2020,Jul-20,280,280
7/1/2020,Wallowa,TRUE,July,Total,7/1/2020,Jul-20,127.17,127.17
7/1/2020,Wasco,TRUE,July,Total,7/1/2020,Jul-20,340,340
7/1/2020,Wasco,TRUE,July,Total,7/1/2020,Jul-20,409.79,409.79
7/1/2020,Washington,TRUE,July,Total,7/1/2020,Jul-20,24116.26,24116.26
7/1/2020,Yamhill,TRUE,July,Total,7/1/2020,Jul-20,8.33,8.33
7/1/2020,Yamhill,TRUE,July,Total,7/1/2020,Jul-20,4585.7,4585.7
8/1/2020,Baker,TRUE,August,Total,8/1/2020,Aug-20,398.18,398.18
8/1/2020,Benton,TRUE,August,Total,8/1/2020,Aug-20,1997.2,1997.2
8/1/2020,Clackamas,TRUE,August,Total,8/1/2020,Aug-20,15276.4,15276.4
8/1/2020,Clatsop,TRUE,August,Total,8/1/2020,Aug-20,3481.65,3481.65
8/1/2020,Columbia,TRUE,August,Total,8/1/2020,Aug-20,2857.2,2857.2
8/1/2020,Coos,TRUE,August,Total,8/1/2020,Aug-20,39.65,39.65
8/1/2020,Coos,TRUE,August,Total,8/1/2020,Aug-20,103.5,103.5
8/1/2020,Coos,TRUE,August,Total,8/1/2020,Aug-20,5852.77,5852.77
8/1/2020,Curry,TRUE,August,Total,8/1/2020,Aug-20,1686.35,1686.35
8/1/2020,Deschutes,TRUE,August,Total,8/1/2020,Aug-20,33.33,33.33
8/1/2020,Deschutes,TRUE,August,Total,8/1/2020,Aug-20,605.82,605.82
8/1/2020,Deschutes,TRUE,August,Total,8/1/2020,Aug-20,23161.49,23161.49
8/1/2020,Douglas,TRUE,August,Total,8/1/2020,Aug-20,120.75,120.75
8/1/2020,Douglas,TRUE,August,Total,8/1/2020,Aug-20,5926.52,5926.52
8/1/2020,Grant,TRUE,August,Total,8/1/2020,Aug-20,199.06,199.06
8/1/2020,Harney,TRUE,August,Total,8/1/2020,Aug-20,5,5
8/1/2020,Harney,TRUE,August,Total,8/1/2020,Aug-20,592.45,592.45
8/1/2020,Hood River,TRUE,August,Total,8/1/2020,Aug-20,66,66
8/1/2020,Hood River,TRUE,August,Total,8/1/2020,Aug-20,1030.39,1030.39
8/1/2020,Jackson,TRUE,August,Total,8/1/2020,Aug-20,1101.92,1101.92
8/1/2020,Jackson,TRUE,August,Total,8/1/2020,Aug-20,19391.84,19391.84
8/1/2020,Jefferson,TRUE,August,Total,8/1/2020,Aug-20,1873.44,1873.44
8/1/2020,Josephine,TRUE,August,Total,8/1/2020,Aug-20,310.41,310.41
8/1/2020,Josephine,TRUE,August,Total,8/1/2020,Aug-20,19395.83,19395.83
8/1/2020,Klamath,TRUE,August,Total,8/1/2020,Aug-20,3092.89,3092.89
8/1/2020,Lake,TRUE,August,Total,8/1/2020,Aug-20,317.68,317.68
8/1/2020,Lane,TRUE,August,Total,8/1/2020,Aug-20,48.66,48.66
8/1/2020,Lane,TRUE,August,Total,8/1/2020,Aug-20,1980.11,1980.11
8/1/2020,Lane,TRUE,August,Total,8/1/2020,Aug-20,26089.99,26089.99
8/1/2020,Lincoln,TRUE,August,Total,8/1/2020,Aug-20,1239.13,1239.13
8/1/2020,Lincoln,TRUE,August,Total,8/1/2020,Aug-20,13080.84,13080.84
8/1/2020,Linn,TRUE,August,Total,8/1/2020,Aug-20,10450.53,10450.53
8/1/2020,Malheur,TRUE,August,Total,8/1/2020,Aug-20,3696.11,3696.11
8/1/2020,Marion,TRUE,August,Total,8/1/2020,Aug-20,164.75,164.75
8/1/2020,Marion,TRUE,August,Total,8/1/2020,Aug-20,184.8,184.8
8/1/2020,Marion,TRUE,August,Total,8/1/2020,Aug-20,19605.62,19605.62
8/1/2020,Multnomah,TRUE,August,Total,8/1/2020,Aug-20,860.2,860.2
8/1/2020,Multnomah,TRUE,August,Total,8/1/2020,Aug-20,3261.27,3261.27
8/1/2020,Multnomah,TRUE,August,Total,8/1/2020,Aug-20,51251.3,51251.3
8/1/2020,Polk,TRUE,August,Total,8/1/2020,Aug-20,151.17,151.17
8/1/2020,Polk,TRUE,August,Total,8/1/2020,Aug-20,4068.82,4068.82
8/1/2020,Tillamook,TRUE,August,Total,8/1/2020,Aug-20,4981,4981
8/1/2020,Umatilla,TRUE,August,Total,8/1/2020,Aug-20,2203.49,2203.49
8/1/2020,Wallowa,TRUE,August,Total,8/1/2020,Aug-20,218.84,218.84
8/1/2020,Wasco,TRUE,August,Total,8/1/2020,Aug-20,90,90
8/1/2020,Wasco,TRUE,August,Total,8/1/2020,Aug-20,861.43,861.43
8/1/2020,Washington,TRUE,August,Total,8/1/2020,Aug-20,24748.82,24748.82
8/1/2020,Yamhill,TRUE,August,Total,8/1/2020,Aug-20,22.33,22.33
8/1/2020,Yamhill,TRUE,August,Total,8/1/2020,Aug-20,3805.3,3805.3
9/1/2020,Baker,TRUE,September,Total,9/1/2020,Sep-20,1013.55,1013.55
9/1/2020,Benton,TRUE,September,Total,9/1/2020,Sep-20,10,10
9/1/2020,Benton,TRUE,September,Total,9/1/2020,Sep-20,17,17
9/1/2020,Benton,TRUE,September,Total,9/1/2020,Sep-20,2304.86,2304.86
9/1/2020,Clackamas,TRUE,September,Total,9/1/2020,Sep-20,162.22,162.22
9/1/2020,Clackamas,TRUE,September,Total,9/1/2020,Sep-20,15014.01,15014.01
9/1/2020,Clatsop,TRUE,September,Total,9/1/2020,Sep-20,4352.98,4352.98
9/1/2020,Columbia,TRUE,September,Total,9/1/2020,Sep-20,3916.68,3916.68
9/1/2020,Coos,TRUE,September,Total,9/1/2020,Sep-20,67.5,67.5
9/1/2020,Coos,TRUE,September,Total,9/1/2020,Sep-20,5274.98,5274.98
9/1/2020,Curry,TRUE,September,Total,9/1/2020,Sep-20,1681.43,1681.43
9/1/2020,Deschutes,TRUE,September,Total,9/1/2020,Sep-20,246.65,246.65
9/1/2020,Deschutes,TRUE,September,Total,9/1/2020,Sep-20,334.75,334.75
9/1/2020,Deschutes,TRUE,September,Total,9/1/2020,Sep-20,23244.49,23244.49
9/1/2020,Douglas,TRUE,September,Total,9/1/2020,Sep-20,122.15,122.15
9/1/2020,Douglas,TRUE,September,Total,9/1/2020,Sep-20,4506.77,4506.77
9/1/2020,Grant,TRUE,September,Total,9/1/2020,Sep-20,245,245
9/1/2020,Harney,TRUE,September,Total,9/1/2020,Sep-20,57.5,57.5
9/1/2020,Harney,TRUE,September,Total,9/1/2020,Sep-20,968.39,968.39
9/1/2020,Hood River,TRUE,September,Total,9/1/2020,Sep-20,44,44
9/1/2020,Hood River,TRUE,September,Total,9/1/2020,Sep-20,1831.83,1831.83
9/1/2020,Jackson,TRUE,September,Total,9/1/2020,Sep-20,2463.76,2463.76
9/1/2020,Jackson,TRUE,September,Total,9/1/2020,Sep-20,17875.16,17875.16
9/1/2020,Jefferson,TRUE,September,Total,9/1/2020,Sep-20,66.68,66.68
9/1/2020,Jefferson,TRUE,September,Total,9/1/2020,Sep-20,1689.6,1689.6
9/1/2020,Josephine,TRUE,September,Total,9/1/2020,Sep-20,1235.12,1235.12
9/1/2020,Josephine,TRUE,September,Total,9/1/2020,Sep-20,19957.69,19957.69
9/1/2020,Klamath,TRUE,September,Total,9/1/2020,Sep-20,3423.8,3423.8
9/1/2020,Lake,TRUE,September,Total,9/1/2020,Sep-20,183.31,183.31
9/1/2020,Lane,TRUE,September,Total,9/1/2020,Sep-20,152,152
9/1/2020,Lane,TRUE,September,Total,9/1/2020,Sep-20,1789.86,1789.86
9/1/2020,Lane,TRUE,September,Total,9/1/2020,Sep-20,26117.75,26117.75
9/1/2020,Lincoln,TRUE,September,Total,9/1/2020,Sep-20,320.01,320.01
9/1/2020,Lincoln,TRUE,September,Total,9/1/2020,Sep-20,13869.95,13869.95
9/1/2020,Linn,TRUE,September,Total,9/1/2020,Sep-20,357.64,357.64
9/1/2020,Linn,TRUE,September,Total,9/1/2020,Sep-20,10159.59,10159.59
9/1/2020,Malheur,TRUE,September,Total,9/1/2020,Sep-20,2469.58,2469.58
9/1/2020,Marion,TRUE,September,Total,9/1/2020,Sep-20,60.41,60.41
9/1/2020,Marion,TRUE,September,Total,9/1/2020,Sep-20,213.12,213.12
9/1/2020,Marion,TRUE,September,Total,9/1/2020,Sep-20,18362.33,18362.33
9/1/2020,Multnomah,TRUE,September,Total,9/1/2020,Sep-20,399.85,399.85
9/1/2020,Multnomah,TRUE,September,Total,9/1/2020,Sep-20,664.11,664.11
9/1/2020,Multnomah,TRUE,September,Total,9/1/2020,Sep-20,54467.16,54467.16
9/1/2020,Polk,TRUE,September,Total,9/1/2020,Sep-20,13.5,13.5
9/1/2020,Polk,TRUE,September,Total,9/1/2020,Sep-20,4209.86,4209.86
9/1/2020,Tillamook,TRUE,September,Total,9/1/2020,Sep-20,5329.95,5329.95
9/1/2020,Umatilla,TRUE,September,Total,9/1/2020,Sep-20,2595.48,2595.48
9/1/2020,Wallowa,TRUE,September,Total,9/1/2020,Sep-20,229.94,229.94
9/1/2020,Wasco,TRUE,September,Total,9/1/2020,Sep-20,784.42,784.42
9/1/2020,Washington,TRUE,September,Total,9/1/2020,Sep-20,25281.94,25281.94
9/1/2020,Yamhill,TRUE,September,Total,9/1/2020,Sep-20,239,239
9/1/2020,Yamhill,TRUE,September,Total,9/1/2020,Sep-20,4357,4357
10/1/2020,Baker,TRUE,October,Total,10/1/2020,Oct-20,1014.96,1014.96
10/1/2020,Benton,TRUE,October,Total,10/1/2020,Oct-20,20,20
10/1/2020,Benton,TRUE,October,Total,10/1/2020,Oct-20,60,60
10/1/2020,Benton,TRUE,October,Total,10/1/2020,Oct-20,3648.83,3648.83
10/1/2020,Clackamas,TRUE,October,Total,10/1/2020,Oct-20,15965.62,15965.62
10/1/2020,Clatsop,TRUE,October,Total,10/1/2020,Oct-20,4289.73,4289.73
10/1/2020,Columbia,TRUE,October,Total,10/1/2020,Oct-20,4816.17,4816.17
10/1/2020,Coos,TRUE,October,Total,10/1/2020,Oct-20,8.33,8.33
10/1/2020,Coos,TRUE,October,Total,10/1/2020,Oct-20,245.25,245.25
10/1/2020,Coos,TRUE,October,Total,10/1/2020,Oct-20,2781.7,2781.7
10/1/2020,Curry,TRUE,October,Total,10/1/2020,Oct-20,10.23,10.23
10/1/2020,Curry,TRUE,October,Total,10/1/2020,Oct-20,2403.98,2403.98
10/1/2020,Deschutes,TRUE,October,Total,10/1/2020,Oct-20,198.39,198.39
10/1/2020,Deschutes,TRUE,October,Total,10/1/2020,Oct-20,22386.35,22386.35
10/1/2020,Douglas,TRUE,October,Total,10/1/2020,Oct-20,29.38,29.38
10/1/2020,Douglas,TRUE,October,Total,10/1/2020,Oct-20,4983.75,4983.75
10/1/2020,Grant,TRUE,October,Total,10/1/2020,Oct-20,83.94,83.94
10/1/2020,Harney,TRUE,October,Total,10/1/2020,Oct-20,1337.35,1337.35
10/1/2020,Hood River,TRUE,October,Total,10/1/2020,Oct-20,2414.37,2414.37
10/1/2020,Jackson,TRUE,October,Total,10/1/2020,Oct-20,14,14
10/1/2020,Jackson,TRUE,October,Total,10/1/2020,Oct-20,699.12,699.12
10/1/2020,Jackson,TRUE,October,Total,10/1/2020,Oct-20,23815.6,23815.6
10/1/2020,Jefferson,TRUE,October,Total,10/1/2020,Oct-20,2128.16,2128.16
10/1/2020,Josephine,TRUE,October,Total,10/1/2020,Oct-20,566.17,566.17
10/1/2020,Josephine,TRUE,October,Total,10/1/2020,Oct-20,20907.55,20907.55
10/1/2020,Klamath,TRUE,October,Total,10/1/2020,Oct-20,3245.49,3245.49
10/1/2020,Lake,TRUE,October,Total,10/1/2020,Oct-20,282.14,282.14
10/1/2020,Lane,TRUE,October,Total,10/1/2020,Oct-20,113.4,113.4
10/1/2020,Lane,TRUE,October,Total,10/1/2020,Oct-20,1676.76,1676.76
10/1/2020,Lane,TRUE,October,Total,10/1/2020,Oct-20,27469.54,27469.54
10/1/2020,Lincoln,TRUE,October,Total,10/1/2020,Oct-20,1365.75,1365.75
10/1/2020,Lincoln,TRUE,October,Total,10/1/2020,Oct-20,11987.03,11987.03
10/1/2020,Linn,TRUE,October,Total,10/1/2020,Oct-20,319.54,319.54
10/1/2020,Linn,TRUE,October,Total,10/1/2020,Oct-20,10755.11,10755.11
10/1/2020,Malheur,TRUE,October,Total,10/1/2020,Oct-20,51.99,51.99
10/1/2020,Malheur,TRUE,October,Total,10/1/2020,Oct-20,2064.72,2064.72
10/1/2020,Marion,TRUE,October,Total,10/1/2020,Oct-20,10,10
10/1/2020,Marion,TRUE,October,Total,10/1/2020,Oct-20,550.74,550.74
10/1/2020,Marion,TRUE,October,Total,10/1/2020,Oct-20,21183.96,21183.96
10/1/2020,Multnomah,TRUE,October,Total,10/1/2020,Oct-20,83.9,83.9
10/1/2020,Multnomah,TRUE,October,Total,10/1/2020,Oct-20,1197.43,1197.43
10/1/2020,Multnomah,TRUE,October,Total,10/1/2020,Oct-20,56847.73,56847.73
10/1/2020,Polk,TRUE,October,Total,10/1/2020,Oct-20,47.51,47.51
10/1/2020,Polk,TRUE,October,Total,10/1/2020,Oct-20,5372.56,5372.56
10/1/2020,Tillamook,TRUE,October,Total,10/1/2020,Oct-20,304.72,304.72
10/1/2020,Tillamook,TRUE,October,Total,10/1/2020,Oct-20,4378.36,4378.36
10/1/2020,Umatilla,TRUE,October,Total,10/1/2020,Oct-20,3006.05,3006.05
10/1/2020,Wallowa,TRUE,October,Total,10/1/2020,Oct-20,142.33,142.33
10/1/2020,Wasco,TRUE,October,Total,10/1/2020,Oct-20,533,533
10/1/2020,Washington,TRUE,October,Total,10/1/2020,Oct-20,22709.22,22709.22
10/1/2020,Yamhill,TRUE,October,Total,10/1/2020,Oct-20,144.57,144.57
10/1/2020,Yamhill,TRUE,October,Total,10/1/2020,Oct-20,4071.73,4071.73
11/1/2020,Baker,TRUE,November,Total,11/1/2020,Nov-20,373.79,373.79
11/1/2020,Benton,TRUE,November,Total,11/1/2020,Nov-20,70,70
11/1/2020,Benton,TRUE,November,Total,11/1/2020,Nov-20,3758.06,3758.06
11/1/2020,Clackamas,TRUE,November,Total,11/1/2020,Nov-20,17789.55,17789.55
11/1/2020,Clatsop,TRUE,November,Total,11/1/2020,Nov-20,3154.13,3154.13
11/1/2020,Columbia,TRUE,November,Total,11/1/2020,Nov-20,4053.99,4053.99
11/1/2020,Coos,TRUE,November,Total,11/1/2020,Nov-20,4804.71,4804.71
11/1/2020,Curry,TRUE,November,Total,11/1/2020,Nov-20,2474.44,2474.44
11/1/2020,Deschutes,TRUE,November,Total,11/1/2020,Nov-20,160,160
11/1/2020,Deschutes,TRUE,November,Total,11/1/2020,Nov-20,238.48,238.48
11/1/2020,Deschutes,TRUE,November,Total,11/1/2020,Nov-20,23247.66,23247.66
11/1/2020,Douglas,TRUE,November,Total,11/1/2020,Nov-20,46.5,46.5
11/1/2020,Douglas,TRUE,November,Total,11/1/2020,Nov-20,5237.5,5237.5
11/1/2020,Grant,TRUE,November,Total,11/1/2020,Nov-20,395.75,395.75
11/1/2020,Harney,TRUE,November,Total,11/1/2020,Nov-20,620.83,620.83
11/1/2020,Hood River,TRUE,November,Total,11/1/2020,Nov-20,28.6,28.6
11/1/2020,Hood River,TRUE,November,Total,11/1/2020,Nov-20,2459.64,2459.64
11/1/2020,Jackson,TRUE,November,Total,11/1/2020,Nov-20,498.73,498.73
11/1/2020,Jackson,TRUE,November,Total,11/1/2020,Nov-20,18478.92,18478.92
11/1/2020,Jefferson,TRUE,November,Total,11/1/2020,Nov-20,8.34,8.34
11/1/2020,Jefferson,TRUE,November,Total,11/1/2020,Nov-20,2572.09,2572.09
11/1/2020,Josephine,TRUE,November,Total,11/1/2020,Nov-20,24.3,24.3
11/1/2020,Josephine,TRUE,November,Total,11/1/2020,Nov-20,366,366
11/1/2020,Josephine,TRUE,November,Total,11/1/2020,Nov-20,15854.07,15854.07
11/1/2020,Klamath,TRUE,November,Total,11/1/2020,Nov-20,2170.85,2170.85
11/1/2020,Lake,TRUE,November,Total,11/1/2020,Nov-20,252.89,252.89
11/1/2020,Lane,TRUE,November,Total,11/1/2020,Nov-20,1443.99,1443.99
11/1/2020,Lane,TRUE,November,Total,11/1/2020,Nov-20,25398.82,25398.82
11/1/2020,Lincoln,TRUE,November,Total,11/1/2020,Nov-20,1165.89,1165.89
11/1/2020,Lincoln,TRUE,November,Total,11/1/2020,Nov-20,13411.73,13411.73
11/1/2020,Linn,TRUE,November,Total,11/1/2020,Nov-20,193.53,193.53
11/1/2020,Linn,TRUE,November,Total,11/1/2020,Nov-20,10527.77,10527.77
11/1/2020,Malheur,TRUE,November,Total,11/1/2020,Nov-20,33.75,33.75
11/1/2020,Malheur,TRUE,November,Total,11/1/2020,Nov-20,2316.11,2316.11
11/1/2020,Marion,TRUE,November,Total,11/1/2020,Nov-20,157.37,157.37
11/1/2020,Marion,TRUE,November,Total,11/1/2020,Nov-20,295.59,295.59
11/1/2020,Marion,TRUE,November,Total,11/1/2020,Nov-20,20382.95,20382.95
11/1/2020,Multnomah,TRUE,November,Total,11/1/2020,Nov-20,91.2,91.2
11/1/2020,Multnomah,TRUE,November,Total,11/1/2020,Nov-20,161.13,161.13
11/1/2020,Multnomah,TRUE,November,Total,11/1/2020,Nov-20,1255.01,1255.01
11/1/2020,Multnomah,TRUE,November,Total,11/1/2020,Nov-20,60260.62,60260.62
