Date,Product Type,County,Month Name,Month Year,Tooltip Date,Market Share County,Sales,Sales Detail
12/1/2016,Other,Hood River,December,12/1/2016,December 2016,3.26,591.77,591.77
12/1/2016,Usable MJ,Hood River,December,12/1/2016,December 2016,57.82,2445.91,2445.91
12/1/2016,Concentrate/Extract,Jackson,December,12/1/2016,December 2016,20.18,43055.24,43055.24
12/1/2016,Concentrate/Extract,Jackson,December,12/1/2016,December 2016,20.18,2509.25,2509.25
12/1/2016,Edible/Tincture,Jackson,December,12/1/2016,December 2016,12.9,29433.4,29433.4
12/1/2016,Edible/Tincture,Jackson,December,12/1/2016,December 2016,12.9,2343.6,2343.6
12/1/2016,Other,Jackson,December,12/1/2016,December 2016,3.16,7802.14,7802.14
12/1/2016,Usable MJ,Jackson,December,12/1/2016,December 2016,63.75,178601.42,178601.42
12/1/2016,Concentrate/Extract,Jackson,December,12/1/2016,December 2016,20.18,17199.37,17199.37
12/1/2016,Concentrate/Extract,Jackson,December,12/1/2016,December 2016,20.18,2007,2007
12/1/2016,Edible/Tincture,Jackson,December,12/1/2016,December 2016,12.9,845,845
12/1/2016,Edible/Tincture,Jackson,December,12/1/2016,December 2016,12.9,8777.88,8777.88
12/1/2016,Other,Jackson,December,12/1/2016,December 2016,3.16,2348.15,2348.15
12/1/2016,Usable MJ,Jackson,December,12/1/2016,December 2016,63.75,25977.85,25977.85
12/1/2016,Concentrate/Extract,Lane,December,12/1/2016,December 2016,13.86,52947.9,52947.9
12/1/2016,Concentrate/Extract,Lane,December,12/1/2016,December 2016,13.86,2779.39,2779.39
12/1/2016,Edible/Tincture,Lane,December,12/1/2016,December 2016,7.7,30.4,30.4
12/1/2016,Edible/Tincture,Lane,December,12/1/2016,December 2016,7.7,33971.17,33971.17
12/1/2016,Other,Lane,December,12/1/2016,December 2016,1.57,5897.74,5897.74
12/1/2016,Usable MJ,Lane,December,12/1/2016,December 2016,76.86,358584.11,358584.11
12/1/2016,Concentrate/Extract,Lane,December,12/1/2016,December 2016,13.86,559.92,559.92
12/1/2016,Concentrate/Extract,Lane,December,12/1/2016,December 2016,13.86,13767.45,13767.45
12/1/2016,Edible/Tincture,Lane,December,12/1/2016,December 2016,7.7,4928.13,4928.13
12/1/2016,Other,Lane,December,12/1/2016,December 2016,1.57,2046.03,2046.03
12/1/2016,Usable MJ,Lane,December,12/1/2016,December 2016,76.86,29843.71,29843.71
12/1/2016,Concentrate/Extract,Lincoln,December,12/1/2016,December 2016,25.94,1721.5,1721.5
12/1/2016,Concentrate/Extract,Lincoln,December,12/1/2016,December 2016,25.94,38193,38193
12/1/2016,Edible/Tincture,Lincoln,December,12/1/2016,December 2016,7.65,13252.67,13252.67
12/1/2016,Other,Lincoln,December,12/1/2016,December 2016,2.85,5709.32,5709.32
12/1/2016,Usable MJ,Lincoln,December,12/1/2016,December 2016,63.56,124516.79,124516.79
12/1/2016,Concentrate/Extract,Lincoln,December,12/1/2016,December 2016,25.94,1515.2,1515.2
12/1/2016,Concentrate/Extract,Lincoln,December,12/1/2016,December 2016,25.94,22736.62,22736.62
12/1/2016,Edible/Tincture,Lincoln,December,12/1/2016,December 2016,7.65,5662.95,5662.95
12/1/2016,Other,Lincoln,December,12/1/2016,December 2016,2.85,1344.2,1344.2
12/1/2016,Usable MJ,Lincoln,December,12/1/2016,December 2016,63.56,32714.56,32714.56
12/1/2016,Concentrate/Extract,Marion,December,12/1/2016,December 2016,14.13,2270.4,2270.4
12/1/2016,Concentrate/Extract,Marion,December,12/1/2016,December 2016,14.13,55654.44,55654.44
12/1/2016,Edible/Tincture,Marion,December,12/1/2016,December 2016,5.36,22760.26,22760.26
12/1/2016,Other,Marion,December,12/1/2016,December 2016,3.77,15701.41,15701.41
12/1/2016,Usable MJ,Marion,December,12/1/2016,December 2016,76.74,308405.49,308405.49
12/1/2016,Concentrate/Extract,Marion,December,12/1/2016,December 2016,14.13,5298.92,5298.92
12/1/2016,Concentrate/Extract,Marion,December,12/1/2016,December 2016,14.13,463,463
12/1/2016,Edible/Tincture,Marion,December,12/1/2016,December 2016,5.36,1376.6,1376.6
12/1/2016,Other,Marion,December,12/1/2016,December 2016,3.77,1289.55,1289.55
12/1/2016,Usable MJ,Marion,December,12/1/2016,December 2016,76.74,37419.22,37419.22
12/1/2016,Concentrate/Extract,Multnomah,December,12/1/2016,December 2016,19.35,31552.18,31552.18
12/1/2016,Concentrate/Extract,Multnomah,December,12/1/2016,December 2016,19.35,519654.18,519654.18
12/1/2016,Edible/Tincture,Multnomah,December,12/1/2016,December 2016,9.85,292118.72,292118.72
12/1/2016,Edible/Tincture,Multnomah,December,12/1/2016,December 2016,9.85,2732,2732
12/1/2016,Other,Multnomah,December,12/1/2016,December 2016,2.9,80436.41,80436.41
12/1/2016,Other,Multnomah,December,12/1/2016,December 2016,2.9,2004.57,2004.57
12/1/2016,Usable MJ,Multnomah,December,12/1/2016,December 2016,67.9,2078942.77,2078942.77
12/1/2016,Concentrate/Extract,Multnomah,December,12/1/2016,December 2016,19.35,112644.37,112644.37
12/1/2016,Concentrate/Extract,Multnomah,December,12/1/2016,December 2016,19.35,7787.42,7787.42
12/1/2016,Edible/Tincture,Multnomah,December,12/1/2016,December 2016,9.85,46120.48,46120.48
12/1/2016,Edible/Tincture,Multnomah,December,12/1/2016,December 2016,9.85,734.8,734.8
12/1/2016,Other,Multnomah,December,12/1/2016,December 2016,2.9,16706.94,16706.94
12/1/2016,Other,Multnomah,December,12/1/2016,December 2016,2.9,1467,1467
12/1/2016,Usable MJ,Multnomah,December,12/1/2016,December 2016,67.9,277829.28,277829.28
12/1/2016,Concentrate/Extract,Polk,December,12/1/2016,December 2016,21.3,8383.5,8383.5
12/1/2016,Edible/Tincture,Polk,December,12/1/2016,December 2016,6.92,2024,2024
12/1/2016,Other,Polk,December,12/1/2016,December 2016,1.03,408,408
12/1/2016,Usable MJ,Polk,December,12/1/2016,December 2016,70.76,29069.68,29069.68
12/1/2016,Concentrate/Extract,Polk,December,12/1/2016,December 2016,21.3,1516,1516
12/1/2016,Edible/Tincture,Polk,December,12/1/2016,December 2016,6.92,1190,1190
12/1/2016,Other,Polk,December,12/1/2016,December 2016,1.03,70,70
12/1/2016,Usable MJ,Polk,December,12/1/2016,December 2016,70.76,3813.54,3813.54
12/1/2016,Concentrate/Extract,Tillamook,December,12/1/2016,December 2016,19.14,15113.05,15113.05
12/1/2016,Edible/Tincture,Tillamook,December,12/1/2016,December 2016,3.58,100,100
12/1/2016,Edible/Tincture,Tillamook,December,12/1/2016,December 2016,3.58,2866.12,2866.12
12/1/2016,Other,Tillamook,December,12/1/2016,December 2016,0.71,447.1,447.1
12/1/2016,Other,Tillamook,December,12/1/2016,December 2016,0.71,189.5,189.5
12/1/2016,Usable MJ,Tillamook,December,12/1/2016,December 2016,76.56,63012.72,63012.72
12/1/2016,Concentrate/Extract,Tillamook,December,12/1/2016,December 2016,19.14,3179.7,3179.7
12/1/2016,Edible/Tincture,Tillamook,December,12/1/2016,December 2016,3.58,20,20
12/1/2016,Edible/Tincture,Tillamook,December,12/1/2016,December 2016,3.58,433,433
12/1/2016,Other,Tillamook,December,12/1/2016,December 2016,0.71,35,35
12/1/2016,Other,Tillamook,December,12/1/2016,December 2016,0.71,10.01,10.01
12/1/2016,Usable MJ,Tillamook,December,12/1/2016,December 2016,76.56,10145.23,10145.23
12/1/2016,Concentrate/Extract,Wasco,December,12/1/2016,December 2016,9.15,973.75,973.75
12/1/2016,Usable MJ,Wasco,December,12/1/2016,December 2016,90.85,10072.68,10072.68
12/1/2016,Concentrate/Extract,Wasco,December,12/1/2016,December 2016,9.15,196.68,196.68
12/1/2016,Usable MJ,Wasco,December,12/1/2016,December 2016,90.85,1551.58,1551.58
12/1/2016,Concentrate/Extract,Washington,December,12/1/2016,December 2016,21.95,146914.66,146914.66
12/1/2016,Concentrate/Extract,Washington,December,12/1/2016,December 2016,21.95,24510.05,24510.05
12/1/2016,Edible/Tincture,Washington,December,12/1/2016,December 2016,6.92,51765.26,51765.26
12/1/2016,Edible/Tincture,Washington,December,12/1/2016,December 2016,6.92,3843.49,3843.49
12/1/2016,Other,Washington,December,12/1/2016,December 2016,2.89,693.28,693.28
12/1/2016,Other,Washington,December,12/1/2016,December 2016,2.89,23168.28,23168.28
12/1/2016,Usable MJ,Washington,December,12/1/2016,December 2016,68.24,549919.25,549919.25
12/1/2016,Concentrate/Extract,Washington,December,12/1/2016,December 2016,21.95,6144.84,6144.84
12/1/2016,Concentrate/Extract,Washington,December,12/1/2016,December 2016,21.95,13970.46,13970.46
12/1/2016,Edible/Tincture,Washington,December,12/1/2016,December 2016,6.92,4300.97,4300.97
12/1/2016,Edible/Tincture,Washington,December,12/1/2016,December 2016,6.92,454.56,454.56
12/1/2016,Other,Washington,December,12/1/2016,December 2016,2.89,87.5,87.5
12/1/2016,Other,Washington,December,12/1/2016,December 2016,2.89,1235.79,1235.79
12/1/2016,Usable MJ,Washington,December,12/1/2016,December 2016,68.24,45476.08,45476.08
12/1/2016,Concentrate/Extract,Yamhill,December,12/1/2016,December 2016,13.48,11479.64,11479.64
12/1/2016,Concentrate/Extract,Yamhill,December,12/1/2016,December 2016,13.48,384.64,384.64
12/1/2016,Edible/Tincture,Yamhill,December,12/1/2016,December 2016,15.17,14112.37,14112.37
12/1/2016,Other,Yamhill,December,12/1/2016,December 2016,2.41,2115.47,2115.47
12/1/2016,Usable MJ,Yamhill,December,12/1/2016,December 2016,68.93,63912.24,63912.24
12/1/2016,Concentrate/Extract,Yamhill,December,12/1/2016,December 2016,13.48,362.49,362.49
12/1/2016,Concentrate/Extract,Yamhill,December,12/1/2016,December 2016,13.48,1274.2,1274.2
12/1/2016,Edible/Tincture,Yamhill,December,12/1/2016,December 2016,15.17,1084.09,1084.09
12/1/2016,Other,Yamhill,December,12/1/2016,December 2016,2.41,303.16,303.16
12/1/2016,Usable MJ,Yamhill,December,12/1/2016,December 2016,68.93,5129.83,5129.83
1/1/2017,Concentrate/Extract,Baker,January,1/1/2017,January 2017,26.35,12953,12953
1/1/2017,Concentrate/Extract,Baker,January,1/1/2017,January 2017,26.35,121083.1,121083.1
1/1/2017,Edible/Tincture,Baker,January,1/1/2017,January 2017,3.9,19969.1,19969.1
1/1/2017,Other,Baker,January,1/1/2017,January 2017,0.45,2271.5,2271.5
1/1/2017,Usable MJ,Baker,January,1/1/2017,January 2017,69.31,355079.55,355079.55
1/1/2017,Concentrate/Extract,Baker,January,1/1/2017,January 2017,26.35,1435,1435
1/1/2017,Concentrate/Extract,Baker,January,1/1/2017,January 2017,26.35,524,524
1/1/2017,Edible/Tincture,Baker,January,1/1/2017,January 2017,3.9,160,160
1/1/2017,Other,Baker,January,1/1/2017,January 2017,0.45,40,40
1/1/2017,Usable MJ,Baker,January,1/1/2017,January 2017,69.31,2687.88,2687.88
1/1/2017,Concentrate/Extract,Benton,January,1/1/2017,January 2017,21.95,183368.19,183368.19
1/1/2017,Concentrate/Extract,Benton,January,1/1/2017,January 2017,21.95,650,650
1/1/2017,Edible/Tincture,Benton,January,1/1/2017,January 2017,5.09,42208.86,42208.86
1/1/2017,Other,Benton,January,1/1/2017,January 2017,1.13,9173.53,9173.53
1/1/2017,Usable MJ,Benton,January,1/1/2017,January 2017,71.83,643504.35,643504.35
1/1/2017,Concentrate/Extract,Benton,January,1/1/2017,January 2017,21.95,29621.71,29621.71
1/1/2017,Concentrate/Extract,Benton,January,1/1/2017,January 2017,21.95,219.5,219.5
1/1/2017,Edible/Tincture,Benton,January,1/1/2017,January 2017,5.09,7348.28,7348.28
1/1/2017,Other,Benton,January,1/1/2017,January 2017,1.13,1828.89,1828.89
1/1/2017,Usable MJ,Benton,January,1/1/2017,January 2017,71.83,56330.13,56330.13
1/1/2017,Concentrate/Extract,Clackamas,January,1/1/2017,January 2017,21.1,4039.58,4039.58
1/1/2017,Concentrate/Extract,Clackamas,January,1/1/2017,January 2017,21.1,204146.18,204146.18
1/1/2017,Edible/Tincture,Clackamas,January,1/1/2017,January 2017,5.53,3274.2,3274.2
1/1/2017,Edible/Tincture,Clackamas,January,1/1/2017,January 2017,5.53,47902.97,47902.97
1/1/2017,Other,Clackamas,January,1/1/2017,January 2017,0.68,6842.23,6842.23
1/1/2017,Other,Clackamas,January,1/1/2017,January 2017,0.68,121,121
1/1/2017,Usable MJ,Clackamas,January,1/1/2017,January 2017,72.68,793575.95,793575.95
1/1/2017,Concentrate/Extract,Clackamas,January,1/1/2017,January 2017,21.1,951.9,951.9
1/1/2017,Concentrate/Extract,Clackamas,January,1/1/2017,January 2017,21.1,52308.1,52308.1
1/1/2017,Edible/Tincture,Clackamas,January,1/1/2017,January 2017,5.53,175,175
1/1/2017,Edible/Tincture,Clackamas,January,1/1/2017,January 2017,5.53,17232.35,17232.35
1/1/2017,Other,Clackamas,January,1/1/2017,January 2017,0.68,1471.56,1471.56
1/1/2017,Usable MJ,Clackamas,January,1/1/2017,January 2017,72.68,107067.1,107067.1
1/1/2017,Concentrate/Extract,Clatsop,January,1/1/2017,January 2017,17.33,54106.02,54106.02
1/1/2017,Concentrate/Extract,Clatsop,January,1/1/2017,January 2017,17.33,4140.87,4140.87
1/1/2017,Edible/Tincture,Clatsop,January,1/1/2017,January 2017,6.54,20258.85,20258.85
1/1/2017,Other,Clatsop,January,1/1/2017,January 2017,3.26,85,85
1/1/2017,Other,Clatsop,January,1/1/2017,January 2017,3.26,12097.49,12097.49
1/1/2017,Usable MJ,Clatsop,January,1/1/2017,January 2017,72.87,264558.99,264558.99
1/1/2017,Concentrate/Extract,Clatsop,January,1/1/2017,January 2017,17.33,1926,1926
1/1/2017,Concentrate/Extract,Clatsop,January,1/1/2017,January 2017,17.33,13329.37,13329.37
1/1/2017,Edible/Tincture,Clatsop,January,1/1/2017,January 2017,6.54,7464.01,7464.01
1/1/2017,Other,Clatsop,January,1/1/2017,January 2017,3.26,1660.78,1660.78
1/1/2017,Usable MJ,Clatsop,January,1/1/2017,January 2017,72.87,44575.75,44575.75
1/1/2017,Concentrate/Extract,Columbia,January,1/1/2017,January 2017,15.98,30410.5,30410.5
1/1/2017,Edible/Tincture,Columbia,January,1/1/2017,January 2017,3.19,6363.12,6363.12
1/1/2017,Other,Columbia,January,1/1/2017,January 2017,0.28,608.85,608.85
1/1/2017,Usable MJ,Columbia,January,1/1/2017,January 2017,80.55,163767.29,163767.29
1/1/2017,Concentrate/Extract,Columbia,January,1/1/2017,January 2017,15.98,4369.54,4369.54
1/1/2017,Edible/Tincture,Columbia,January,1/1/2017,January 2017,3.19,581.42,581.42
1/1/2017,Usable MJ,Columbia,January,1/1/2017,January 2017,80.55,11520.75,11520.75
1/1/2017,Concentrate/Extract,Coos,January,1/1/2017,January 2017,15.06,52825.49,52825.49
1/1/2017,Edible/Tincture,Coos,January,1/1/2017,January 2017,4.59,15604.72,15604.72
1/1/2017,Other,Coos,January,1/1/2017,January 2017,0.93,463.33,463.33
1/1/2017,Other,Coos,January,1/1/2017,January 2017,0.93,2864.05,2864.05
1/1/2017,Usable MJ,Coos,January,1/1/2017,January 2017,79.43,300940.98,300940.98
1/1/2017,Concentrate/Extract,Coos,January,1/1/2017,January 2017,15.06,11912.41,11912.41
1/1/2017,Edible/Tincture,Coos,January,1/1/2017,January 2017,4.59,4129.9,4129.9
1/1/2017,Other,Coos,January,1/1/2017,January 2017,0.93,50,50
1/1/2017,Other,Coos,January,1/1/2017,January 2017,0.93,613.7,613.7
1/1/2017,Usable MJ,Coos,January,1/1/2017,January 2017,79.43,40571.01,40571.01
1/1/2017,Concentrate/Extract,Curry,January,1/1/2017,January 2017,23.1,60081.04,60081.04
1/1/2017,Concentrate/Extract,Curry,January,1/1/2017,January 2017,23.1,8135.12,8135.12
1/1/2017,Edible/Tincture,Curry,January,1/1/2017,January 2017,7.31,18578.8,18578.8
1/1/2017,Other,Curry,January,1/1/2017,January 2017,2.87,9111.5,9111.5
1/1/2017,Usable MJ,Curry,January,1/1/2017,January 2017,66.72,204005.22,204005.22
1/1/2017,Concentrate/Extract,Curry,January,1/1/2017,January 2017,23.1,8404.74,8404.74
1/1/2017,Concentrate/Extract,Curry,January,1/1/2017,January 2017,23.1,1056.34,1056.34
1/1/2017,Edible/Tincture,Curry,January,1/1/2017,January 2017,7.31,6013.43,6013.43
1/1/2017,Other,Curry,January,1/1/2017,January 2017,2.87,554.89,554.89
1/1/2017,Usable MJ,Curry,January,1/1/2017,January 2017,66.72,20394.33,20394.33
1/1/2017,Concentrate/Extract,Deschutes,January,1/1/2017,January 2017,23.59,15292.62,15292.62
1/1/2017,Concentrate/Extract,Deschutes,January,1/1/2017,January 2017,23.59,302619.91,302619.91
1/1/2017,Edible/Tincture,Deschutes,January,1/1/2017,January 2017,8.88,70.8,70.8
1/1/2017,Edible/Tincture,Deschutes,January,1/1/2017,January 2017,8.88,111340.63,111340.63
1/1/2017,Other,Deschutes,January,1/1/2017,January 2017,2.55,36005.79,36005.79
1/1/2017,Other,Deschutes,January,1/1/2017,January 2017,2.55,666.69,666.69
1/1/2017,Usable MJ,Deschutes,January,1/1/2017,January 2017,64.97,282,282
1/1/2017,Usable MJ,Deschutes,January,1/1/2017,January 2017,64.97,944460,944460
1/1/2017,Concentrate/Extract,Deschutes,January,1/1/2017,January 2017,23.59,1808,1808
1/1/2017,Concentrate/Extract,Deschutes,January,1/1/2017,January 2017,23.59,90134.31,90134.31
1/1/2017,Edible/Tincture,Deschutes,January,1/1/2017,January 2017,8.88,42872.05,42872.05
1/1/2017,Edible/Tincture,Deschutes,January,1/1/2017,January 2017,8.88,68,68
1/1/2017,Other,Deschutes,January,1/1/2017,January 2017,2.55,125.01,125.01
1/1/2017,Other,Deschutes,January,1/1/2017,January 2017,2.55,7542.62,7542.62
1/1/2017,Usable MJ,Deschutes,January,1/1/2017,January 2017,64.97,183954.52,183954.52
1/1/2017,Concentrate/Extract,Douglas,January,1/1/2017,January 2017,13.95,10280.87,10280.87
1/1/2017,Concentrate/Extract,Douglas,January,1/1/2017,January 2017,13.95,19888.92,19888.92
1/1/2017,Edible/Tincture,Douglas,January,1/1/2017,January 2017,2.06,4122.21,4122.21
1/1/2017,Other,Douglas,January,1/1/2017,January 2017,0.11,250.03,250.03
1/1/2017,Usable MJ,Douglas,January,1/1/2017,January 2017,83.88,194313.53,194313.53
1/1/2017,Concentrate/Extract,Douglas,January,1/1/2017,January 2017,13.95,2305.3,2305.3
1/1/2017,Concentrate/Extract,Douglas,January,1/1/2017,January 2017,13.95,813,813
1/1/2017,Edible/Tincture,Douglas,January,1/1/2017,January 2017,2.06,793.7,793.7
1/1/2017,Other,Douglas,January,1/1/2017,January 2017,0.11,12,12
1/1/2017,Usable MJ,Douglas,January,1/1/2017,January 2017,83.88,5838.77,5838.77
1/1/2017,Concentrate/Extract,Hood River,January,1/1/2017,January 2017,18.68,30090.87,30090.87
1/1/2017,Concentrate/Extract,Hood River,January,1/1/2017,January 2017,18.68,1760.17,1760.17
1/1/2017,Edible/Tincture,Hood River,January,1/1/2017,January 2017,10.26,16621.6,16621.6
1/1/2017,Other,Hood River,January,1/1/2017,January 2017,1.37,2179.61,2179.61
1/1/2017,Usable MJ,Hood River,January,1/1/2017,January 2017,69.7,120960.69,120960.69
1/1/2017,Concentrate/Extract,Hood River,January,1/1/2017,January 2017,18.68,3782.05,3782.05
1/1/2017,Concentrate/Extract,Hood River,January,1/1/2017,January 2017,18.68,100,100
1/1/2017,Edible/Tincture,Hood River,January,1/1/2017,January 2017,10.26,3000.43,3000.43
1/1/2017,Other,Hood River,January,1/1/2017,January 2017,1.37,433.28,433.28
1/1/2017,Usable MJ,Hood River,January,1/1/2017,January 2017,69.7,12404.22,12404.22
1/1/2017,Concentrate/Extract,Jackson,January,1/1/2017,January 2017,25.65,223836.24,223836.24
1/1/2017,Concentrate/Extract,Jackson,January,1/1/2017,January 2017,25.65,9391.8,9391.8
1/1/2017,Edible/Tincture,Jackson,January,1/1/2017,January 2017,8.63,1676.2,1676.2
1/1/2017,Edible/Tincture,Jackson,January,1/1/2017,January 2017,8.63,71462.4,71462.4
1/1/2017,Other,Jackson,January,1/1/2017,January 2017,2.23,18957.42,18957.42
1/1/2017,Other,Jackson,January,1/1/2017,January 2017,2.23,419,419
1/1/2017,Usable MJ,Jackson,January,1/1/2017,January 2017,63.49,669033.69,669033.69
1/1/2017,Concentrate/Extract,Jackson,January,1/1/2017,January 2017,25.65,6518.79,6518.79
1/1/2017,Concentrate/Extract,Jackson,January,1/1/2017,January 2017,25.65,59167.63,59167.63
1/1/2017,Edible/Tincture,Jackson,January,1/1/2017,January 2017,8.63,215.2,215.2
1/1/2017,Edible/Tincture,Jackson,January,1/1/2017,January 2017,8.63,27180.81,27180.81
1/1/2017,Other,Jackson,January,1/1/2017,January 2017,2.23,33,33
1/1/2017,Other,Jackson,January,1/1/2017,January 2017,2.23,6595.55,6595.55
1/1/2017,Usable MJ,Jackson,January,1/1/2017,January 2017,63.49,70951.14,70951.14
1/1/2017,Concentrate/Extract,Jefferson,January,1/1/2017,January 2017,23.41,22890.73,22890.73
1/1/2017,Edible/Tincture,Jefferson,January,1/1/2017,January 2017,4.75,4208.35,4208.35
1/1/2017,Edible/Tincture,Jefferson,January,1/1/2017,January 2017,4.75,100,100
1/1/2017,Other,Jefferson,January,1/1/2017,January 2017,0.37,348.86,348.86
1/1/2017,Usable MJ,Jefferson,January,1/1/2017,January 2017,71.47,78503.41,78503.41
1/1/2017,Concentrate/Extract,Jefferson,January,1/1/2017,January 2017,23.41,5591.81,5591.81
1/1/2017,Edible/Tincture,Jefferson,January,1/1/2017,January 2017,4.75,1466.46,1466.46
1/1/2017,Other,Jefferson,January,1/1/2017,January 2017,0.37,102.66,102.66
1/1/2017,Usable MJ,Jefferson,January,1/1/2017,January 2017,71.47,8465.08,8465.08
1/1/2017,Concentrate/Extract,Josephine,January,1/1/2017,January 2017,31.25,25371.4,25371.4
1/1/2017,Edible/Tincture,Josephine,January,1/1/2017,January 2017,12.64,6863.2,6863.2
1/1/2017,Other,Josephine,January,1/1/2017,January 2017,2.01,1613.8,1613.8
