Date,Product Type,County,Market Share County,Sales,Population
12/1/2017,Concentrate/Extract,Douglas,32.84,23786.08,90362.912960113
12/1/2017,Concentrate/Extract,Harney,29.55,1725,5873.547979464
12/1/2017,Concentrate/Extract,Hood River,27.6,858.96,19197.831419992
12/1/2017,Concentrate/Extract,Hood River,27.6,11390.28,19197.831419992
12/1/2017,Concentrate/Extract,Jackson,39.58,9643.95,172890.725855491
12/1/2017,Concentrate/Extract,Jackson,39.58,168043.5,172890.725855491
12/1/2017,Concentrate/Extract,Jefferson,31.15,1072.14,18028.277480645
12/1/2017,Concentrate/Extract,Jefferson,31.15,6815.85,18028.277480645
12/1/2017,Concentrate/Extract,Josephine,43.73,6487.07,69606.000741385
12/1/2017,Concentrate/Extract,Josephine,43.73,54165.42,69606.000741385
12/1/2017,Concentrate/Extract,Lane,29.07,85,304298.337801935
12/1/2017,Concentrate/Extract,Lane,29.07,694.39,304298.337801935
12/1/2017,Concentrate/Extract,Lane,29.07,15571.57,304298.337801935
12/1/2017,Concentrate/Extract,Lane,29.07,216055.88,304298.337801935
12/1/2017,Concentrate/Extract,Lincoln,28.24,7636.52,40188.226027662
12/1/2017,Concentrate/Extract,Lincoln,28.24,70052.51,40188.226027662
12/1/2017,Concentrate/Extract,Linn,32.93,7394.93,95840.755878161
12/1/2017,Concentrate/Extract,Linn,32.93,46975.6,95840.755878161
12/1/2017,Concentrate/Extract,Marion,29.02,40,253936.87331948
12/1/2017,Concentrate/Extract,Marion,29.02,983.06,253936.87331948
12/1/2017,Concentrate/Extract,Marion,29.02,7319.13,253936.87331948
12/1/2017,Concentrate/Extract,Marion,29.02,159592.63,253936.87331948
12/1/2017,Concentrate/Extract,Multnomah,24.64,836.55,649995.123762215
12/1/2017,Concentrate/Extract,Multnomah,24.64,32966.73,649995.123762215
12/1/2017,Concentrate/Extract,Multnomah,24.64,503157.37,649995.123762215
12/1/2017,Concentrate/Extract,Polk,30.34,273.87,61853.195463854
12/1/2017,Concentrate/Extract,Polk,30.34,18463.79,61853.195463854
12/1/2017,Concentrate/Extract,Tillamook,28.38,638,21045.179194766
12/1/2017,Concentrate/Extract,Tillamook,28.38,19670.51,21045.179194766
12/1/2017,Concentrate/Extract,Umatilla,34.76,427.72,60004.016375178
12/1/2017,Concentrate/Extract,Umatilla,34.76,14888.63,60004.016375178
12/1/2017,Concentrate/Extract,Wasco,27.68,296.57,21067.638346647
12/1/2017,Concentrate/Extract,Wasco,27.68,4035.11,21067.638346647
12/1/2017,Concentrate/Extract,Washington,29.93,7641.72,454995.045746174
12/1/2017,Concentrate/Extract,Washington,29.93,180855.8,454995.045746174
12/1/2017,Concentrate/Extract,Yamhill,28.55,2331.94,81645.22490943
12/1/2017,Concentrate/Extract,Yamhill,28.55,29294.96,81645.22490943
3/1/2017,Edible/Tincture,Curry,8.08,11291.36,19646.412887628
3/1/2017,Edible/Tincture,Deschutes,9.48,120,142876.611438081
3/1/2017,Edible/Tincture,Deschutes,9.48,61606.67,142876.611438081
3/1/2017,Edible/Tincture,Douglas,7.14,8173.94,90362.912960113
3/1/2017,Edible/Tincture,Hood River,10.38,3336.93,19197.831419992
3/1/2017,Edible/Tincture,Jackson,8.51,36707.78,172890.725855491
3/1/2017,Edible/Tincture,Jefferson,7.14,45,18028.277480645
3/1/2017,Edible/Tincture,Jefferson,7.14,2722.72,18028.277480645
3/1/2017,Edible/Tincture,Josephine,8.16,6059.34,69606.000741385
3/1/2017,Edible/Tincture,Lane,7.98,75,304298.337801935
3/1/2017,Edible/Tincture,Lane,7.98,591.5,304298.337801935
3/1/2017,Edible/Tincture,Lane,7.98,68094.36,304298.337801935
3/1/2017,Edible/Tincture,Lincoln,9.33,1842.8,40188.226027662
3/1/2017,Edible/Tincture,Lincoln,9.33,28087.68,40188.226027662
3/1/2017,Edible/Tincture,Linn,6.78,3858.86,95840.755878161
3/1/2017,Edible/Tincture,Marion,6.55,46922.19,253936.87331948
3/1/2017,Edible/Tincture,Multnomah,8.85,262,649995.123762215
3/1/2017,Edible/Tincture,Multnomah,8.85,2146.25,649995.123762215
3/1/2017,Edible/Tincture,Multnomah,8.85,185204.69,649995.123762215
3/1/2017,Edible/Tincture,Polk,7.37,195,61853.195463854
3/1/2017,Edible/Tincture,Polk,7.37,5820.96,61853.195463854
3/1/2017,Edible/Tincture,Tillamook,8.82,1544.55,21045.179194766
3/1/2017,Edible/Tincture,Tillamook,8.82,5414.62,21045.179194766
3/1/2017,Edible/Tincture,Umatilla,11.01,558.86,60004.016375178
3/1/2017,Edible/Tincture,Wasco,6.49,1156.71,21067.638346647
3/1/2017,Edible/Tincture,Washington,9.22,14,454995.045746174
3/1/2017,Edible/Tincture,Washington,9.22,54988.98,454995.045746174
3/1/2017,Edible/Tincture,Yamhill,8.86,6656.1,81645.22490943
4/1/2017,Edible/Tincture,Baker,6.37,1829.1,13577.019972651
4/1/2017,Edible/Tincture,Benton,7.31,9487.56,77957.550411723
4/1/2017,Edible/Tincture,Clackamas,7.39,21549.54,324422.907508312
4/1/2017,Edible/Tincture,Clatsop,8.42,8905.57,31239.743411755
4/1/2017,Edible/Tincture,Columbia,7.28,8778.4,40577.069361993
4/1/2017,Edible/Tincture,Coos,7.44,7081.79,51544.375816609
4/1/2017,Edible/Tincture,Curry,7.97,12151.66,19646.412887628
4/1/2017,Edible/Tincture,Deschutes,10.2,127.5,142876.611438081
4/1/2017,Edible/Tincture,Deschutes,10.2,60932.1,142876.611438081
4/1/2017,Edible/Tincture,Douglas,7.37,7801.46,90362.912960113
4/1/2017,Edible/Tincture,Hood River,11.27,4725.12,19197.831419992
4/1/2017,Edible/Tincture,Jackson,8.47,37525.74,172890.725855491
4/1/2017,Edible/Tincture,Jefferson,6.72,2838.15,18028.277480645
4/1/2017,Edible/Tincture,Josephine,9.09,8243.85,69606.000741385
4/1/2017,Edible/Tincture,Lane,7.93,136,304298.337801935
4/1/2017,Edible/Tincture,Lane,7.93,355,304298.337801935
4/1/2017,Edible/Tincture,Lane,7.93,68315.26,304298.337801935
4/1/2017,Edible/Tincture,Lincoln,9.72,181.66,40188.226027662
4/1/2017,Edible/Tincture,Lincoln,9.72,28931.15,40188.226027662
4/1/2017,Edible/Tincture,Linn,6.59,10139.4,95840.755878161
4/1/2017,Edible/Tincture,Marion,6.54,44352.79,253936.87331948
4/1/2017,Edible/Tincture,Multnomah,9.33,263,649995.123762215
4/1/2017,Edible/Tincture,Multnomah,9.33,890.5,649995.123762215
4/1/2017,Edible/Tincture,Multnomah,9.33,193823.01,649995.123762215
4/1/2017,Edible/Tincture,Polk,7.32,5512.92,61853.195463854
4/1/2017,Edible/Tincture,Tillamook,10.23,1260.6,21045.179194766
4/1/2017,Edible/Tincture,Tillamook,10.23,7074.1,21045.179194766
4/1/2017,Edible/Tincture,Umatilla,8.81,934.21,60004.016375178
4/1/2017,Edible/Tincture,Wasco,4.56,596.13,21067.638346647
4/1/2017,Edible/Tincture,Washington,9.2,81.5,454995.045746174
4/1/2017,Edible/Tincture,Washington,9.2,58742.94,454995.045746174
4/1/2017,Edible/Tincture,Yamhill,9.33,10022.1,81645.22490943
5/1/2017,Edible/Tincture,Baker,7.02,1113.8,13577.019972651
5/1/2017,Edible/Tincture,Benton,7.01,8300.9,77957.550411723
5/1/2017,Edible/Tincture,Clackamas,7.13,16870.93,324422.907508312
5/1/2017,Edible/Tincture,Clatsop,9.11,9180.57,31239.743411755
5/1/2017,Edible/Tincture,Columbia,6.77,7627.9,40577.069361993
5/1/2017,Edible/Tincture,Coos,7.08,7502.93,51544.375816609
5/1/2017,Edible/Tincture,Curry,9.21,11281.63,19646.412887628
5/1/2017,Edible/Tincture,Deschutes,10.24,40,142876.611438081
5/1/2017,Edible/Tincture,Deschutes,10.24,57269.55,142876.611438081
5/1/2017,Edible/Tincture,Douglas,7.16,6440.4,90362.912960113
5/1/2017,Edible/Tincture,Hood River,9.92,3364.88,19197.831419992
5/1/2017,Edible/Tincture,Jackson,8.22,34347.91,172890.725855491
5/1/2017,Edible/Tincture,Jefferson,6.98,3492.51,18028.277480645
5/1/2017,Edible/Tincture,Josephine,8.63,9234.76,69606.000741385
5/1/2017,Edible/Tincture,Lane,7.75,98,304298.337801935
5/1/2017,Edible/Tincture,Lane,7.75,306,304298.337801935
5/1/2017,Edible/Tincture,Lane,7.75,68186.07,304298.337801935
5/1/2017,Edible/Tincture,Lincoln,9.79,71,40188.226027662
5/1/2017,Edible/Tincture,Lincoln,9.79,25197.39,40188.226027662
5/1/2017,Edible/Tincture,Linn,5.39,6850.85,95840.755878161
5/1/2017,Edible/Tincture,Marion,6.4,42182.66,253936.87331948
5/1/2017,Edible/Tincture,Multnomah,9.22,56,649995.123762215
5/1/2017,Edible/Tincture,Multnomah,9.22,105,649995.123762215
5/1/2017,Edible/Tincture,Multnomah,9.22,176504.06,649995.123762215
5/1/2017,Edible/Tincture,Polk,6.34,4976.66,61853.195463854
5/1/2017,Edible/Tincture,Tillamook,10.44,1037.4,21045.179194766
5/1/2017,Edible/Tincture,Tillamook,10.44,4980.44,21045.179194766
5/1/2017,Edible/Tincture,Umatilla,8.15,1315.17,60004.016375178
5/1/2017,Edible/Tincture,Wasco,6.12,653.28,21067.638346647
5/1/2017,Edible/Tincture,Washington,8.81,46.8,454995.045746174
5/1/2017,Edible/Tincture,Washington,8.81,53459.01,454995.045746174
5/1/2017,Edible/Tincture,Yamhill,9.47,12649.91,81645.22490943
6/1/2017,Edible/Tincture,Baker,7.25,2213.75,13577.019972651
6/1/2017,Edible/Tincture,Benton,7.33,8100.02,77957.550411723
6/1/2017,Edible/Tincture,Clackamas,7.51,6,324422.907508312
6/1/2017,Edible/Tincture,Clackamas,7.51,20725.04,324422.907508312
6/1/2017,Edible/Tincture,Clatsop,9.58,6873.52,31239.743411755
6/1/2017,Edible/Tincture,Columbia,7.04,6534.54,40577.069361993
6/1/2017,Edible/Tincture,Coos,7.77,7902.4,51544.375816609
6/1/2017,Edible/Tincture,Curry,9.86,10045.69,19646.412887628
6/1/2017,Edible/Tincture,Deschutes,10.56,56714.01,142876.611438081
6/1/2017,Edible/Tincture,Douglas,7.36,6339.98,90362.912960113
6/1/2017,Edible/Tincture,Hood River,12.41,4066.65,19197.831419992
6/1/2017,Edible/Tincture,Jackson,8.91,44347.6,172890.725855491
6/1/2017,Edible/Tincture,Jefferson,5.97,2708.59,18028.277480645
6/1/2017,Edible/Tincture,Josephine,9.71,11399.26,69606.000741385
6/1/2017,Edible/Tincture,Lane,7.71,111.35,304298.337801935
6/1/2017,Edible/Tincture,Lane,7.71,176,304298.337801935
6/1/2017,Edible/Tincture,Lane,7.71,60567.61,304298.337801935
6/1/2017,Edible/Tincture,Lincoln,10.47,45,40188.226027662
6/1/2017,Edible/Tincture,Lincoln,10.47,25829.6,40188.226027662
6/1/2017,Edible/Tincture,Linn,6.18,10826.17,95840.755878161
6/1/2017,Edible/Tincture,Marion,6.67,44367.14,253936.87331948
6/1/2017,Edible/Tincture,Multnomah,9.56,97.8,649995.123762215
6/1/2017,Edible/Tincture,Multnomah,9.56,286.94,649995.123762215
6/1/2017,Edible/Tincture,Multnomah,9.56,178468.86,649995.123762215
6/1/2017,Edible/Tincture,Polk,6.76,5309.19,61853.195463854
6/1/2017,Edible/Tincture,Tillamook,11.62,540.05,21045.179194766
6/1/2017,Edible/Tincture,Tillamook,11.62,7597.77,21045.179194766
6/1/2017,Edible/Tincture,Umatilla,6.8,718.84,60004.016375178
6/1/2017,Edible/Tincture,Wasco,7.26,1007.59,21067.638346647
6/1/2017,Edible/Tincture,Washington,9.2,34,454995.045746174
6/1/2017,Edible/Tincture,Washington,9.2,55575.9,454995.045746174
6/1/2017,Edible/Tincture,Yamhill,9.29,12349.29,81645.22490943
7/1/2017,Edible/Tincture,Baker,6.98,1174.47,13577.019972651
7/1/2017,Edible/Tincture,Benton,7.38,14.4,77957.550411723
7/1/2017,Edible/Tincture,Benton,7.38,9139.65,77957.550411723
7/1/2017,Edible/Tincture,Clackamas,7.79,10,324422.907508312
7/1/2017,Edible/Tincture,Clackamas,7.79,19247.64,324422.907508312
7/1/2017,Edible/Tincture,Clatsop,10.43,7335.63,31239.743411755
7/1/2017,Edible/Tincture,Columbia,6.79,5763.46,40577.069361993
7/1/2017,Edible/Tincture,Coos,8.68,10717.06,51544.375816609
7/1/2017,Edible/Tincture,Curry,10.78,12211.99,19646.412887628
7/1/2017,Edible/Tincture,Deschutes,11.07,30.5,142876.611438081
7/1/2017,Edible/Tincture,Deschutes,11.07,56629.44,142876.611438081
7/1/2017,Edible/Tincture,Douglas,7.98,5953.61,90362.912960113
7/1/2017,Edible/Tincture,Hood River,12.52,2254.68,19197.831419992
7/1/2017,Edible/Tincture,Jackson,8.7,37283.51,172890.725855491
7/1/2017,Edible/Tincture,Jefferson,6.58,2295.51,18028.277480645
7/1/2017,Edible/Tincture,Josephine,9.12,13290.76,69606.000741385
7/1/2017,Edible/Tincture,Lane,8.23,15,304298.337801935
7/1/2017,Edible/Tincture,Lane,8.23,181,304298.337801935
7/1/2017,Edible/Tincture,Lane,8.23,62814.16,304298.337801935
7/1/2017,Edible/Tincture,Lincoln,12.35,6,40188.226027662
7/1/2017,Edible/Tincture,Lincoln,12.35,27175.9,40188.226027662
7/1/2017,Edible/Tincture,Linn,6.16,9987.8,95840.755878161
7/1/2017,Edible/Tincture,Marion,6.64,37.5,253936.87331948
7/1/2017,Edible/Tincture,Marion,6.64,41023.23,253936.87331948
7/1/2017,Edible/Tincture,Multnomah,9.9,135.49,649995.123762215
7/1/2017,Edible/Tincture,Multnomah,9.9,336,649995.123762215
7/1/2017,Edible/Tincture,Multnomah,9.9,180611.54,649995.123762215
7/1/2017,Edible/Tincture,Polk,7.1,6092.98,61853.195463854
7/1/2017,Edible/Tincture,Tillamook,13.11,718.2,21045.179194766
7/1/2017,Edible/Tincture,Tillamook,13.11,8523.35,21045.179194766
7/1/2017,Edible/Tincture,Umatilla,6.97,1428.66,60004.016375178
7/1/2017,Edible/Tincture,Wasco,7.02,745.95,21067.638346647
7/1/2017,Edible/Tincture,Washington,9.29,36,454995.045746174
7/1/2017,Edible/Tincture,Washington,9.29,58871.09,454995.045746174
7/1/2017,Edible/Tincture,Yamhill,9.1,11414.05,81645.22490943
8/1/2017,Edible/Tincture,Baker,6.63,1410.21,13577.019972651
8/1/2017,Edible/Tincture,Benton,8.53,11212.63,77957.550411723
8/1/2017,Edible/Tincture,Clackamas,7.72,46,324422.907508312
8/1/2017,Edible/Tincture,Clackamas,7.72,27438.33,324422.907508312
8/1/2017,Edible/Tincture,Clatsop,11.51,14,31239.743411755
8/1/2017,Edible/Tincture,Clatsop,11.51,9257.89,31239.743411755
8/1/2017,Edible/Tincture,Columbia,6.87,128,40577.069361993
8/1/2017,Edible/Tincture,Columbia,6.87,6172.06,40577.069361993
8/1/2017,Edible/Tincture,Coos,9.18,10627.48,51544.375816609
8/1/2017,Edible/Tincture,Curry,10.17,9938.34,19646.412887628
8/1/2017,Edible/Tincture,Deschutes,11.43,60820.85,142876.611438081
8/1/2017,Edible/Tincture,Douglas,7.53,6172.25,90362.912960113
8/1/2017,Edible/Tincture,Hood River,12.26,2483.9,19197.831419992
8/1/2017,Edible/Tincture,Jackson,8.48,41437.81,172890.725855491
8/1/2017,Edible/Tincture,Jefferson,8.63,3423.32,18028.277480645
8/1/2017,Edible/Tincture,Josephine,8.56,14973.12,69606.000741385
8/1/2017,Edible/Tincture,Lane,7.96,6,304298.337801935
8/1/2017,Edible/Tincture,Lane,7.96,271.7,304298.337801935
8/1/2017,Edible/Tincture,Lane,7.96,64214.56,304298.337801935
8/1/2017,Edible/Tincture,Lincoln,12.11,56,40188.226027662
8/1/2017,Edible/Tincture,Lincoln,12.11,33321.1,40188.226027662
8/1/2017,Edible/Tincture,Linn,6.54,13970.04,95840.755878161
8/1/2017,Edible/Tincture,Marion,7,378.9,253936.87331948
8/1/2017,Edible/Tincture,Marion,7,43781.72,253936.87331948
8/1/2017,Edible/Tincture,Multnomah,10.17,164.3,649995.123762215
8/1/2017,Edible/Tincture,Multnomah,10.17,273.2,649995.123762215
8/1/2017,Edible/Tincture,Multnomah,10.17,168649.24,649995.123762215
8/1/2017,Edible/Tincture,Polk,7.16,5371.56,61853.195463854
8/1/2017,Edible/Tincture,Tillamook,13.52,607.28,21045.179194766
8/1/2017,Edible/Tincture,Tillamook,13.52,8774.59,21045.179194766
8/1/2017,Edible/Tincture,Umatilla,7.12,1856.35,60004.016375178
8/1/2017,Edible/Tincture,Wasco,7.32,1073.23,21067.638346647
8/1/2017,Edible/Tincture,Washington,9.48,44,454995.045746174
8/1/2017,Edible/Tincture,Washington,9.48,53891.33,454995.045746174
8/1/2017,Edible/Tincture,Yamhill,9.03,10767.93,81645.22490943
9/1/2017,Edible/Tincture,Baker,6.52,1626.06,13577.019972651
9/1/2017,Edible/Tincture,Benton,7.82,7995.1,77957.550411723
9/1/2017,Edible/Tincture,Clackamas,7.36,21571.32,324422.907508312
9/1/2017,Edible/Tincture,Clatsop,11.2,8455.77,31239.743411755
9/1/2017,Edible/Tincture,Columbia,6.46,3657.54,40577.069361993
9/1/2017,Edible/Tincture,Coos,8.53,11243.95,51544.375816609
9/1/2017,Edible/Tincture,Curry,8.47,7469.56,19646.412887628
9/1/2017,Edible/Tincture,Deschutes,10.17,47968.2,142876.611438081
9/1/2017,Edible/Tincture,Douglas,6.84,6307.92,90362.912960113
9/1/2017,Edible/Tincture,Harney,3.16,182,5873.547979464
9/1/2017,Edible/Tincture,Hood River,10.2,2349.02,19197.831419992
9/1/2017,Edible/Tincture,Jackson,7.39,33124.22,172890.725855491
9/1/2017,Edible/Tincture,Jefferson,5.64,2446.85,18028.277480645
9/1/2017,Edible/Tincture,Josephine,7.48,12541.39,69606.000741385
9/1/2017,Edible/Tincture,Lane,7.76,182.5,304298.337801935
9/1/2017,Edible/Tincture,Lane,7.76,63614.37,304298.337801935
9/1/2017,Edible/Tincture,Lincoln,10.74,32,40188.226027662
9/1/2017,Edible/Tincture,Lincoln,10.74,26744.93,40188.226027662
9/1/2017,Edible/Tincture,Linn,5.66,10649.3,95840.755878161
9/1/2017,Edible/Tincture,Marion,6.12,806.95,253936.87331948
9/1/2017,Edible/Tincture,Marion,6.12,36319.37,253936.87331948
9/1/2017,Edible/Tincture,Multnomah,9.54,184.9,649995.123762215
9/1/2017,Edible/Tincture,Multnomah,9.54,490,649995.123762215
9/1/2017,Edible/Tincture,Multnomah,9.54,159653,649995.123762215
9/1/2017,Edible/Tincture,Polk,6.1,5236.55,61853.195463854
9/1/2017,Edible/Tincture,Tillamook,12.35,92.4,21045.179194766
9/1/2017,Edible/Tincture,Tillamook,12.35,10462.53,21045.179194766
9/1/2017,Edible/Tincture,Umatilla,6.21,1726.6,60004.016375178
9/1/2017,Edible/Tincture,Wasco,7.77,1641.27,21067.638346647
9/1/2017,Edible/Tincture,Washington,8.81,51089.99,454995.045746174
9/1/2017,Edible/Tincture,Yamhill,8.02,10637.9,81645.22490943
10/1/2017,Edible/Tincture,Baker,6.87,2577.06,13577.019972651
10/1/2017,Edible/Tincture,Benton,8.8,9716.16,77957.550411723
10/1/2017,Edible/Tincture,Clackamas,8.33,23934.55,324422.907508312
10/1/2017,Edible/Tincture,Clatsop,11.13,8633.36,31239.743411755
10/1/2017,Edible/Tincture,Columbia,7.13,3894.33,40577.069361993
10/1/2017,Edible/Tincture,Coos,9.29,9937.46,51544.375816609
10/1/2017,Edible/Tincture,Curry,8.2,8153.53,19646.412887628
10/1/2017,Edible/Tincture,Deschutes,10.4,12,142876.611438081
10/1/2017,Edible/Tincture,Deschutes,10.4,51557.2,142876.611438081
10/1/2017,Edible/Tincture,Douglas,7.26,6343.83,90362.912960113
10/1/2017,Edible/Tincture,Harney,3.88,32.5,5873.547979464
10/1/2017,Edible/Tincture,Hood River,10.86,3205.71,19197.831419992
10/1/2017,Edible/Tincture,Jackson,8.56,38874.2,172890.725855491
10/1/2017,Edible/Tincture,Jefferson,5.08,2654.68,18028.277480645
10/1/2017,Edible/Tincture,Josephine,8.81,15093.37,69606.000741385
10/1/2017,Edible/Tincture,Lane,8.61,149,304298.337801935
10/1/2017,Edible/Tincture,Lane,8.61,67009.73,304298.337801935
10/1/2017,Edible/Tincture,Lincoln,9.66,8,40188.226027662
10/1/2017,Edible/Tincture,Lincoln,9.66,24402.61,40188.226027662
10/1/2017,Edible/Tincture,Linn,6.4,11125.12,95840.755878161
10/1/2017,Edible/Tincture,Marion,6.92,137,253936.87331948
10/1/2017,Edible/Tincture,Marion,6.92,34949.02,253936.87331948
10/1/2017,Edible/Tincture,Multnomah,9.79,204,649995.123762215
10/1/2017,Edible/Tincture,Multnomah,9.79,420.5,649995.123762215
10/1/2017,Edible/Tincture,Multnomah,9.79,157175.18,649995.123762215
10/1/2017,Edible/Tincture,Polk,7.69,5575.09,61853.195463854
10/1/2017,Edible/Tincture,Tillamook,11.94,10363.33,21045.179194766
10/1/2017,Edible/Tincture,Umatilla,6.34,1117.57,60004.016375178
10/1/2017,Edible/Tincture,Wasco,7.64,842.69,21067.638346647
10/1/2017,Edible/Tincture,Washington,9.53,18.51,454995.045746174
10/1/2017,Edible/Tincture,Washington,9.53,53681.71,454995.045746174
10/1/2017,Edible/Tincture,Yamhill,9.24,9517.37,81645.22490943
11/1/2017,Edible/Tincture,Baker,6.63,710.27,13577.019972651
11/1/2017,Edible/Tincture,Benton,9.59,30,77957.550411723
11/1/2017,Edible/Tincture,Benton,9.59,10430.11,77957.550411723
11/1/2017,Edible/Tincture,Clackamas,8.69,22825.6,324422.907508312
11/1/2017,Edible/Tincture,Clatsop,9.02,6179.92,31239.743411755
11/1/2017,Edible/Tincture,Columbia,7.22,3211.27,40577.069361993
11/1/2017,Edible/Tincture,Coos,8.62,7449.46,51544.375816609
11/1/2017,Edible/Tincture,Curry,8.38,7396.33,19646.412887628
11/1/2017,Edible/Tincture,Deschutes,11.03,106.2,142876.611438081
11/1/2017,Edible/Tincture,Deschutes,11.03,49040.93,142876.611438081
11/1/2017,Edible/Tincture,Douglas,8.99,6184.73,90362.912960113
11/1/2017,Edible/Tincture,Harney,9.05,267.98,5873.547979464
11/1/2017,Edible/Tincture,Hood River,11.5,2479.56,19197.831419992
11/1/2017,Edible/Tincture,Jackson,9.79,37962.44,172890.725855491
11/1/2017,Edible/Tincture,Jefferson,7.01,3412.72,18028.277480645
11/1/2017,Edible/Tincture,Josephine,10.37,14389.14,69606.000741385
11/1/2017,Edible/Tincture,Lane,9.26,145,304298.337801935
11/1/2017,Edible/Tincture,Lane,9.26,302.15,304298.337801935
11/1/2017,Edible/Tincture,Lane,9.26,59508.37,304298.337801935
11/1/2017,Edible/Tincture,Lincoln,9.94,8,40188.226027662
11/1/2017,Edible/Tincture,Lincoln,9.94,25683.57,40188.226027662
11/1/2017,Edible/Tincture,Linn,7.15,12118.6,95840.755878161
11/1/2017,Edible/Tincture,Marion,6.95,72.5,253936.87331948
11/1/2017,Edible/Tincture,Marion,6.95,35649.92,253936.87331948
11/1/2017,Edible/Tincture,Multnomah,10.2,340.28,649995.123762215
